timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2023-01-01,0.0,166.79166666666666,5.029166666666667,0.0,122.01614583333333,3.3041666666666667,0.0,39.46875,4.09375,0.0,58.697916666666664,3.5656250000000003,8.1,34.9,59.8,88.3
2023-01-02,0.0,166.26041666666666,4.938541666666667,0.0,122.63072916666665,3.372916666666667,0.0,39.84375,4.16875,0.0,58.395833333333336,3.5229166666666667,8.1,34.9,59.8,88.3
2023-01-03,0.4,165.53125,4.80625,3.0,121.76979166666666,3.265625,0.2,40.354166666666664,4.232291666666667,0.0,58.552083333333336,3.553125,8.1,34.9,59.8,88.3
2023-01-04,0.0,165.58333333333334,4.816666666666667,0.0,121.16666666666667,3.216666666666667,0.0,39.78125,4.141666666666667,0.0,59.604166666666664,3.7260416666666667,8.1,34.9,59.8,88.3
2023-01-05,0.0,165.63541666666666,4.827083333333333,0.0,120.96875,3.176041666666667,0.0,39.697916666666664,4.139583333333333,0.0,58.958333333333336,3.627083333333333,8.1,34.9,59.8,88.3
2023-01-06,0.0,166.08333333333334,4.914583333333334,0.0,120.5,3.1,0.0,39.416666666666664,4.083333333333333,0.0,58.739583333333336,3.5864583333333333,8.1,34.9,59.8,88.3
2023-01-07,0.0,166.22916666666666,4.929166666666666,0.0,120.53125,3.1062499999999997,0.0,39.322916666666664,4.064583333333333,0.0,58.520833333333336,3.5395833333333333,8.1,34.9,59.8,88.3
2023-01-08,0.0,167.76041666666666,5.180208333333334,0.0,121.0625,3.1979166666666665,0.0,39.010416666666664,4.002083333333333,0.0,58.177083333333336,3.4875000000000003,8.1,34.9,59.8,88.3
2023-01-09,0.0,166.625,5.003125,0.0,122.27083333333333,3.327083333333333,0.0,39.260416666666664,4.05,0.0,57.65625,3.422916666666667,8.1,34.9,59.8,88.3
2023-01-10,0.0,166.72916666666666,5.017708333333333,1.6,121.4375,3.2427083333333333,6.799999999999999,37.447916666666664,3.705208333333333,0.0,57.307291666666664,3.3708333333333336,8.1,34.9,59.8,88.3
2023-01-11,0.0,166.75,5.016666666666667,0.0,121.48958333333333,3.248958333333333,0.2,39.885416666666664,4.15625,5.4,57.40625,3.3781250000000003,8.1,34.9,59.8,88.3
2023-01-12,0.0,166.33333333333334,4.955208333333333,0.0,121.125,3.2062500000000003,0.0,39.208333333333336,4.039583333333334,0.0,58.78125,3.6010416666666667,8.1,34.9,59.8,88.3
2023-01-13,0.0,166.65625,5.001041666666667,0.0,120.75,3.1458333333333335,0.0,38.53125,3.922916666666667,0.0,58.177083333333336,3.494270833333333,8.1,34.9,59.8,88.3
2023-01-14,0.0,166.30208333333334,4.9437500000000005,0.0,120.83333333333333,3.160416666666667,0.0,37.541666666666664,3.7083333333333335,0.2,57.822916666666664,3.451041666666667,8.1,34.9,59.8,88.3
