timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2021-09-25,0.0,159.5,3.1,0.0,123.54591836734694,3.2545918367346935,0.0,41.41836734693877,3.983673469387755,0.0,68.28061224489795,4.011734693877551,-0.9937806700284985,-0.11135519690480865,8.1,34.9,59.8,88.3
2021-09-26,0.0,160.41192266380236,3.233404940923738,0.0,123.0,3.2,0.0,41.01020408163265,3.9020408163265303,0.0,67.89285714285714,3.9576530612244896,-0.9955457941960382,-0.09427922177542443,8.1,34.9,59.8,88.3
2021-09-27,0.0,160.577873254565,3.257787325456498,0.0,123.45408163265306,3.2454081632653065,0.0,41.38265306122449,3.976530612244898,0.0,65.73979591836735,3.565816326530612,-0.9970175264485267,-0.07717546212664643,8.1,34.9,59.8,88.3
2021-09-28,0.0,160.5,3.25,0.0,124.45408163265306,3.3454081632653057,0.0,42.05612244897959,4.102551020408163,0.0,65.49489795918367,3.516326530612245,-0.998195433059714,-0.06004895851494849,8.1,34.9,59.8,88.3
2021-09-29,0.0,160.5,3.25,0.0,124.54591836734694,3.354591836734694,0.0,39.857142857142854,3.7204081632653057,0.0,64.16836734693878,3.3040816326530615,-0.9990791668951153,-0.04290475819955383,8.1,34.9,59.8,88.3
2021-09-30,0.0,160.077873254565,3.1655746509129967,0.0,123.796992481203,3.2729323308270675,0.0,41.795918367346935,4.043877551020408,0.0,63.57142857142857,3.2096938775510204,-0.9996684675143132,-0.025747913654988113,8.1,34.9,59.8,88.3
2021-10-01,0.0,160.0,3.15,0.0,123.2234156820623,3.1964554242749728,0.0,41.3469387755102,3.9693877551020407,0.0,63.30102040816327,3.170408163265306,-0.9999631612477099,-0.008583481082086734,8.1,34.9,59.8,88.3
2021-10-02,0.0,160.422126745435,3.234425349087003,0.0,124.48979591836735,3.3489795918367347,0.0,41.33673469387755,3.9673469387755103,0.0,61.097539015606245,2.91281512605042,-0.9999631612477099,0.008583481082087254,8.1,34.9,59.8,88.3
2021-10-03,0.0,160.922126745435,3.2922126745435016,0.0,125.0,3.4,0.0,42.36734693877551,4.136734693877551,0.0,64.03001200480192,3.3320828331332533,-0.999668467514313,0.025747913654988634,8.1,34.9,59.8,88.3
2021-10-04,0.0,160.08807733619764,3.1665950590762617,0.0,125.0,3.4,0.0,43.07142857142857,4.214285714285714,0.0,64.3265306122449,3.3428571428571425,-0.9990791668951153,0.04290475819955435,8.1,34.9,59.8,88.3
2021-10-05,0.0,160.8340494092374,3.27561761546724,0.0,124.81919642857143,3.3819196428571425,0.0,43.53061224489796,4.3061224489795915,0.0,64.76530612244898,3.3918367346938774,-0.998195433059714,0.06004895851494813,8.1,34.9,59.8,88.3
2021-10-06,0.0,160.65574650912995,3.265574650912997,0.0,123.92059948979592,3.30124362244898,0.0,42.857142857142854,4.1938775510204085,0.0,66.37244897959184,3.698469387755102,-0.9970175264485267,0.07717546212664607,8.1,34.9,59.8,88.3
2021-10-07,2.0,160.5,3.25,0.0,125.40816326530613,3.495918367346939,0.0,42.96938775510204,4.196938775510204,0.0,58.96938775510204,2.5602040816326532,-0.9955457941960382,0.09427922177542405,8.1,34.9,59.8,88.3
